name,gender,cluster,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Yoonis,Boy,1,0,0,0,3,0,0,0,0,5,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aarib,Boy,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,7,0,0,10,16,10,14,5,4,0,6,0,4,7
Frederik,Boy,3,6,5,5,8,11,5,8,6,17,10,20,15,10,11,19,13,17,13,13,9,13,19,24,18,19,19,13,24,23
Dovi,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,5,3,0,5,5
Tarek,Boy,2,13,8,4,11,6,11,8,11,9,9,10,6,11,6,4,7,0,0,0,3,6,5,5,5,7,3,0,5,5
Abdul-Muiz,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Devansh,Boy,3,0,0,0,0,0,0,0,0,0,3,0,0,4,9,7,7,4,12,10,11,18,19,11,10,29,17,17,24,27
Rufio,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Niyan,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,3,0,0,3,3,3,3
Thiven,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Kato,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
Anik,Boy,2,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,3,0,5,3,10,5,0,4,0,7,3,3,3,0
Keil,Boy,3,3,0,0,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freddie-Ray,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,5,5,5,3,6,5,3,0
Cabdi,Boy,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunveer,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4
Chayim,Boy,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0
Kaylam,Boy,1,0,6,7,0,5,0,0,0,0,0,0,0,0,4,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0
Nishaan,Boy,3,3,0,0,0,0,3,0,0,0,5,6,6,10,9,8,7,11,4,8,8,11,12,3,7,7,11,11,3,5
Mishan,Boy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Vrishank,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,6,3
Agamdeep,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,6,5,3,6,7
Macy,Boy,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wali,Boy,1,0,0,3,0,0,0,0,0,0,0,4,0,6,0,4,3,3,6,8,18,26,18,21,31,18,17,37,24,21
Caileb,Boy,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,4,4,0,0,0,0,0,0,0
Daegan,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,4,0,0,0,4,0,0,0,0,0,0
Danujan,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Isahaq,Boy,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyal,Boy,1,7,5,4,7,4,5,5,21,17,14,12,16,12,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
Noah-Jai,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Darwyn,Boy,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Orien,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Jackson,Boy,1,64,77,85,123,92,134,141,142,158,148,229,249,257,272,434,647,560,578,602,818,858,876,764,675,639,607,592,462,423
Lashawn,Boy,2,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
Gurniwaj,Boy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,8
Chirag,Boy,4,11,11,7,12,7,4,7,6,3,3,5,4,0,4,0,3,3,0,0,0,3,0,0,0,0,0,3,0,3
Luys,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Rori,Boy,1,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,0,0,0,5,7,5,6,3,11,5,9,9
Luca-Ellis,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Shiva,Boy,3,3,4,0,0,0,5,3,0,0,0,3,0,3,4,0,6,0,0,4,4,0,5,0,6,3,3,0,6,8
Aretas,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,4,0,0
Akeem,Boy,0,27,19,23,16,14,7,14,17,12,11,15,11,13,7,16,12,12,10,13,16,9,14,15,13,10,15,12,13,10
Jaedon,Boy,3,0,0,0,3,8,5,4,7,9,18,7,9,10,11,4,8,12,7,0,0,0,3,0,0,3,0,0,0,0
Mekai,Boy,1,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason-Riley,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0
Muscab,Boy,0,0,0,0,0,0,0,0,0,5,3,0,3,0,4,0,3,0,4,0,0,0,7,0,6,0,0,0,0,0
Jove,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0
Onisim,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4
Jamani,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaique,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Abdihafid,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0,0,0,0,0
Finley-James,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,7,8,4,5,10,5,10,5,14,6,6,0,7
Sawyer,Boy,3,0,0,0,0,0,0,0,0,0,4,12,16,14,13,16,12,11,17,16,17,20,19,19,22,13,14,13,23,8
Brody-Ray,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Henli,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kornel,Boy,2,0,0,0,0,0,0,0,0,0,0,3,10,9,18,19,15,18,23,19,20,17,19,15,20,14,14,6,8,5
Tioluwani,Boy,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
Salah-Uddin,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aadith,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0
Karter-James,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Gurbaaj,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,9,11
Anh,Boy,3,0,0,3,0,0,4,0,0,4,8,9,7,8,5,7,3,9,6,0,10,5,6,0,7,7,0,0,7,6
Sarthak,Boy,2,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,6,4,5,0,0,0,0,6,0,7,0,0,3,4
Emilio,Boy,2,25,33,24,28,28,18,17,32,28,28,29,41,31,39,35,38,47,53,52,44,48,45,50,71,74,73,73,89,57
Antonios,Boy,4,3,0,0,0,0,0,0,0,4,0,5,0,0,3,6,3,0,4,0,0,0,0,6,9,5,5,8,5,0
Radwin,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Bukayo,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
Bai,Boy,2,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0
Aodhan,Boy,4,3,5,5,6,8,3,0,6,6,6,7,9,9,9,9,9,7,9,7,7,11,0,7,15,11,7,4,8,3
Efraim,Boy,3,0,0,0,0,0,0,0,0,0,0,0,3,5,3,6,4,0,8,0,8,6,9,7,15,14,12,21,18,16
Abdelrahman,Boy,3,0,0,0,3,0,0,5,3,0,6,5,0,5,0,5,5,6,5,8,0,4,0,7,0,5,0,5,5,4
Khalifa,Boy,1,0,0,3,6,0,0,4,6,5,3,0,5,6,4,0,8,8,13,16,11,12,12,17,23,17,11,16,10,24
Nhyira,Boy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0
Emin,Boy,0,0,0,3,0,5,4,0,0,3,5,6,6,5,4,7,4,6,8,10,6,4,5,5,11,7,13,9,8,10
Kiarash,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Jayk,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0
Khalel,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3
Oluwamuyiwa,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Sammie,Boy,3,0,0,0,5,0,0,0,0,0,4,3,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Gurshan,Boy,1,0,0,0,0,0,0,0,0,0,8,0,7,5,0,4,10,6,5,4,3,4,3,0,0,5,0,0,4,4
Hiyaan,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,3
Faateh,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0
Altamash,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Cherno,Boy,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,3,0,0,3,0,0,0,0
Murad,Boy,1,8,3,5,7,6,7,6,6,12,0,6,4,0,6,11,9,6,15,8,6,10,11,10,15,14,8,16,15,15
Ian,Boy,3,253,222,212,159,117,96,118,91,97,78,85,106,89,61,85,73,71,58,80,79,66,59,62,57,60,70,62,67,72
Pawandeep,Boy,2,4,0,0,0,4,0,0,0,0,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaiyan,Boy,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aazaan,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Kumar,Boy,1,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blin,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,4,9
Mahmood,Boy,1,9,6,10,7,7,8,12,8,8,12,14,9,8,15,9,11,7,8,11,5,9,8,6,9,9,5,0,6,5
John-Terry,Boy,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston,Boy,2,0,5,0,3,4,0,5,0,5,9,0,3,4,6,7,6,7,4,11,10,9,10,15,12,5,17,11,7,9
Nabiil,Boy,1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0
Branson,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Akhtar,Boy,2,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gino,Boy,0,9,14,7,9,5,7,6,9,11,16,7,12,10,15,36,31,29,28,23,18,18,19,18,15,20,12,12,10,15
Anurag,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mobarak,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hektoras,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Velizar,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Taylor-James,Boy,2,0,0,3,0,0,0,4,0,6,6,3,13,12,9,13,14,24,16,0,5,6,10,0,5,0,0,0,0,3
Aiyan,Boy,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0
Benzion,Boy,2,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,5,0,3,4,0,0,0,0
Harshit,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Olisaemeka,Boy,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3
Nuaym,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0
Binyameen,Boy,2,0,0,0,0,3,0,4,4,0,0,4,5,0,3,4,4,7,0,3,12,0,11,7,3,0,0,6,6,0
Iason,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,4,5,7,3,0,0,7,7,4
Aristides,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Calen,Boy,4,4,4,0,0,0,0,5,5,4,5,0,0,6,3,5,0,3,7,0,7,4,0,7,0,0,5,6,6,3
Jason,Boy,3,1001,844,723,650,561,541,540,484,481,432,379,419,404,406,344,360,359,372,353,355,340,314,311,302,240,251,256,294,253
Antoni,Boy,1,4,5,4,3,3,9,5,9,6,19,26,41,76,101,122,125,152,185,227,235,266,290,260,241,194,149,124,97,75
Conah,Boy,2,12,10,17,6,6,0,3,0,0,3,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Jessy,Boy,4,0,0,0,0,0,5,0,0,0,0,3,5,6,0,3,0,0,0,0,0,0,4,0,3,0,4,4,0,3
Nathen,Boy,4,11,11,12,6,6,3,7,8,8,4,6,8,9,4,8,4,7,9,4,0,0,0,0,3,0,0,0,0,3
Richard,Boy,1,1089,880,683,547,500,391,301,306,251,255,233,250,239,222,219,201,197,185,181,200,184,163,172,144,128,125,121,96,102
Lovelle,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0
Zhyon,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
Euron,Boy,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frankie,Boy,3,115,98,100,102,125,137,160,208,292,314,376,404,415,486,596,756,1046,1024,1030,1112,1029,1055,1013,1118,1010,920,766,810,911
Cielo,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Khanh,Boy,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Emon,Boy,2,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moataz,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0
Daren,Boy,3,0,0,0,0,5,0,0,0,0,3,0,5,4,9,8,9,9,6,7,8,9,0,4,0,5,0,4,4,4
Sohaib,Boy,2,17,17,20,19,19,13,18,18,18,17,15,12,19,12,9,7,10,6,13,3,4,5,5,3,6,5,5,4,5
Hallam,Boy,4,17,21,15,9,6,11,9,5,5,4,5,9,6,5,8,6,9,3,5,3,3,3,0,0,0,3,0,0,0
Abiner,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
Oloruntoba,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aliyaar,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Davey,Boy,0,8,13,11,5,15,9,7,9,13,16,13,30,13,11,10,10,13,14,8,17,9,16,8,3,12,0,9,0,11
Lawi,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,7,11,3,6,10,11,10,6,8,9,12,14,8
Badal,Boy,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emileo,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Shree,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Polat,Boy,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
Leon,Boy,3,474,523,564,599,662,795,790,824,856,914,884,907,1138,1155,1204,1069,918,837,765,795,737,669,655,662,620,590,584,573,545
Kingsley-James,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
Razaan,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Tamas,Boy,1,0,4,0,0,0,0,0,0,0,0,0,0,4,5,4,4,10,5,3,4,7,4,3,8,3,0,0,4,0
Berk,Boy,2,0,0,0,3,0,0,3,7,4,0,0,0,4,3,4,0,3,3,0,0,0,3,4,0,0,0,0,5,0
Adebowale,Boy,2,0,0,0,0,0,0,0,0,0,4,3,5,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,0,0
Tajus,Boy,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,14,16,16,17,21,24,23,18,21,19,15,10,9,10,7
Elya,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,3,0,3,0,0
Aidan,Boy,2,680,732,712,748,741,717,891,838,901,865,804,867,749,858,710,637,535,415,364,421,365,341,352,361,273,289,228,196,186
Mikkel,Boy,1,0,6,0,3,3,0,4,0,0,5,3,3,0,6,4,0,0,5,0,0,0,3,0,0,4,3,4,0,0
Kamil,Boy,1,6,15,15,12,19,15,23,11,24,32,37,75,95,80,93,106,91,74,80,67,73,63,60,38,27,38,35,37,21
Abdurrahmaan,Boy,3,0,0,0,0,3,0,8,4,4,4,3,4,3,7,3,5,4,4,8,0,4,3,3,4,3,4,0,9,4
Allistair,Boy,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ihfaz,Boy,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicolaas,Boy,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Beren,Boy,1,4,0,3,0,0,0,5,7,3,3,3,8,0,3,4,3,5,6,4,3,0,5,0,5,5,5,4,3,8
Tyron,Boy,4,22,25,38,24,21,14,13,11,14,17,13,13,9,16,16,15,10,7,11,5,10,6,0,5,3,6,0,0,3
Qendrim,Boy,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie-John,Boy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Raajveer,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Devine,Boy,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jagjeevan,Boy,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Abubaker,Boy,3,0,3,0,0,5,0,6,7,3,0,6,7,4,5,7,7,6,8,0,4,5,4,0,5,0,3,3,3,4
Mikai,Boy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,3,0,0,0
Krishen,Boy,1,3,0,0,0,5,3,0,3,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0
Lazo,Boy,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,4,3,6,0,0,0,0,3,0,0,0,0,0
Arshveer,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4
Esan,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Muhammed-Mustafa,Boy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Timo,Boy,3,0,0,0,3,0,0,3,3,5,7,7,6,9,6,9,8,7,6,0,3,3,4,3,3,7,5,4,8,0
Raurie,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0
Gurniwaz,Boy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,8,14,34
Laksh,Boy,1,0,0,0,0,0,0,0,0,0,0,4,11,5,6,5,7,8,5,9,15,9,6,6,7,11,4,15,6,11
Ulus,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jubair,Boy,3,0,0,0,0,0,0,4,5,0,3,4,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sabastian,Boy,1,3,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,3,0,0,0,3,3,3,0,0,3,0,0,0
Pratik,Boy,3,5,0,0,3,3,3,0,4,6,0,4,5,6,5,4,0,0,0,0,4,5,0,0,0,0,0,0,0,0
Konstanty,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,4,4,8,0,4,6,0,0,0,0
Rendijs,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Arnaud,Boy,2,0,4,3,0,0,3,0,0,0,4,0,3,3,4,0,3,0,0,3,3,0,3,0,0,0,0,0,0,0
Emircan,Boy,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0
Chukwunonso,Boy,2,0,4,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Tain,Boy,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aleksei,Boy,2,0,0,0,0,0,0,0,0,0,0,4,4,3,5,3,0,0,3,0,4,0,3,3,0,0,4,0,0,0
Gaspar,Boy,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4
Roko,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,3
Laurent,Boy,3,4,0,4,6,0,8,4,0,7,0,6,5,0,7,3,5,3,0,5,3,4,3,8,0,0,3,5,3,0
Louai,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Masuud,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Benjamin-James,Boy,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Arrun,Boy,2,0,0,0,3,0,4,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Jacob-James,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,12,11,19,14,24,19,19,19,10,10,6,7,4,5
Jamall,Boy,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zohaan,Boy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,7,11,10,11,36,27,41,30
Hudson-George,Boy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
Fayed,Boy,2,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medox,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0
Devan,Boy,1,11,20,13,21,23,23,19,32,21,24,18,25,26,34,36,34,20,18,30,25,15,14,22,12,15,19,23,14,7
Glen,Boy,1,96,72,85,46,40,34,26,30,29,19,11,15,16,12,6,6,9,10,7,3,3,10,8,4,4,3,3,9,5
Ramez,Boy,3,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Kibriya,Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
